"74.5","7.0","7.6","8.3","9.1","9.9","10.9","12.0"
"75.0","7.1","7.7","8.4","9.1","10.0","11.0","12.2"
"75.5","7.1","7.8","8.5","9.2","10.1","11.1","12.3"
"76.0","7.2","7.8","8.5","9.3","10.2","11.2","12.4"
"76.5","7.3","7.9","8.6","9.4","10.3","11.4","12.5"
"77.0","7.4","8.0","8.7","9.5","10.4","11.5","12.6"
"77.5","7.4","8.1","8.8","9.6","10.5","11.6","12.8"
"78.0","7.5","8.2","8.9","9.7","10.6","11.7","12.9"
"78.5","7.6","8.2","9.0","9.8","10.7","11.8","13.0"
"79.0","7.7","8.3","9.1","9.9","10.8","11.9","13.1"
"79.5","7.7","8.4","9.1","10.0","10.9","12.0","13.3"
"80.0","7.8","8.5","9.2","10.1","11.0","12.1","13.4"
"80.5","7.9","8.6","9.3","10.2","11.2","12.3","13.5"
"81.0","8.0","8.7","9.4","10.3","11.3","12.4","13.7"
"81.5","8.1","8.8","9.5","10.4","11.4","12.5","13.8"
"82.0","8.1","8.8","9.6","10.5","11.5","12.6","13.9"
"82.5","8.2","8.9","9.7","10.6","11.6","12.8","14.1"
"83.0","8.3","9.0","9.8","10.7","11.8","12.9","14.2"
"83.5","8.4","9.1","9.9","10.9","11.9","13.1","14.4"
"84.0","8.5","9.2","10.1","11.0","12.0","13.2","14.5"
"84.5","8.6","9.3","10.2","11.1","12.1","13.3","14.7"
"85.0","8.7","9.4","10.3","11.2","12.3","13.5","14.9"
"85.5","8.8","9.5","10.4","11.3","12.4","13.6","15.0"
"86.0","8.9","9.7","10.5","11.5","12.6","13.8","15.2"
"86.5","9.0","9.8","10.6","11.6","12.7","13.9","15.4"
"87.0","9.1","9.9","10.7","11.7","12.8","14.1","15.5"
"87.5","9.2","10.0","10.9","11.8","13.0","14.2","15.7"
"88.0","9.3","10.1","11.0","12.0","13.1","14.4","15.9"
"88.5","9.4","10.2","11.1","12.1","13.2","14.5","16.0"
"89.0","9.5","10.3","11.2","12.2","13.4","14.7","16.2"
"89.5","9.6","10.4","11.3","12.3","13.5","14.8","16.4"
"90.0","9.7","10.5","11.4","12.5","13.7","15.0","16.5"
"90.5","9.8","10.6","11.5","12.6","13.8","15.1","16.7"
"91.0","9.9","10.7","11.7","12.7","13.9","15.3","16.9"
"91.5","10.0","10.8","11.8","12.8","14.1","15.5","17.0"
"92.0","10.1","10.9","11.9","13.0","14.2","15.6","17.2"
"92.5","10.1","11.0","12.0","13.1","14.3","15.8","17.4"
"93.0","10.2","11.1","12.1","13.2","14.5","15.9","17.5"
"93.5","10.3","11.2","12.2","13.3","14.6","16.1","17.7"
"94.0","10.4","11.3","12.3","13.5","14.7","16.2","17.9"
"94.5","10.5","11.4","12.4","13.6","14.9","16.4","18.0"
"95.0","10.6","11.5","12.6","13.7","15.0","16.5","18.2"
"95.5","10.7","11.6","12.7","13.8","15.2","16.7","18.4"
"96.0","10.8","11.7","12.8","14.0","15.3","16.8","18.6"
"96.5","10.9","11.8","12.9","14.1","15.4","17.0","18.7"
"97.0","11.0","12.0","13.0","14.2","15.6","17.1","18.9"
"97.5","11.1","12.1","13.1","14.4","15.7","17.3","19.1"
"98.0","11.2","12.2","13.3","14.5","15.9","17.5","19.3"
"98.5","11.3","12.3","13.4","14.6","16.0","17.6","19.5"
"99.0","11.4","12.4","13.5","14.8","16.2","17.8","19.6"
"99.5","11.5","12.5","13.6","14.9","16.3","18.0","19.8"
"100.0","11.6","12.6","13.7","15.0","16.5","18.1","20.0"
"100.5","11.7","12.7","13.9","15.2","16.6","18.3","20.2"
"101.0","11.8","12.8","14.0","15.3","16.8","18.5","20.4"
"101.5","11.9","13.0","14.1","15.5","17.0","18.7","20.6"
"102.0","12.0","13.1","14.3","15.6","17.1","18.9","20.8"
"102.5","12.1","13.2","14.4","15.8","17.3","19.0","21.0"
"103.0","12.3","13.3","14.5","15.9","17.5","19.2","21.3"
"103.5","12.4","13.5","14.7","16.1","17.6","19.4","21.5"
"104.0","12.5","13.6","14.8","16.2","17.8","19.6","21.7"
"104.5","12.6","13.7","15.0","16.4","18.0","19.8","21.9"
"105.0","12.7","13.8","15.1","16.5","18.2","20.0","22.2"
"105.5","12.8","14.0","15.3","16.7","18.4","20.2","22.4"
"106.0","13.0","14.1","15.4","16.9","18.5","20.5","22.6"
"106.5","13.1","14.3","15.6","17.1","18.7","20.7","22.9"
"107.0","13.2","14.4","15.7","17.2","18.9","20.9","23.1"
"107.5","13.3","14.5","15.9","17.4","19.1","21.1","23.4"
"108.0","13.5","14.7","16.0","17.6","19.3","21.3","23.6"
"108.5","13.6","14.8","16.2","17.8","19.5","21.6","23.9"
"109.0","13.7","15.0","16.4","18.0","19.7","21.8","24.2"
"109.5","13.9","15.1","16.5","18.1","20.0","22.0","24.4"
"110.0","14.0","15.3","16.7","18.3","20.2","22.3","24.7"
